L,Full mission,A x A,B x B,A x B
7.550000000000000000e+02,1.409694929845919410e-03,3.594860296475580266e-03,-3.648879520723037877e-03,1.041754674372231005e-03
7.560000000000000000e+02,2.883066095307302949e-03,4.266867010545650866e-03,-1.167636334277982139e-03,8.995021489605377471e-04
7.570000000000000000e+02,7.441768404857154609e-04,3.834932870126354747e-03,2.216232792303464861e-03,-2.484421831951594967e-03
7.580000000000000000e+02,-1.597310284753385157e-03,2.984145990468447390e-03,-4.160167956617728813e-03,-2.265225095904218212e-03
7.590000000000000000e+02,2.379376623584448288e-03,6.368632948546134806e-04,1.900178166139080554e-03,2.674710695496055560e-03
7.600000000000000000e+02,-4.877243236956819473e-04,-5.905872895493476625e-03,5.128296219784394747e-03,-1.397387455044136854e-03
7.610000000000000000e+02,1.243486596131587263e-03,1.650729896761793380e-03,-2.907626700172798607e-03,1.906710548915034999e-03
7.620000000000000000e+02,-2.156192773863311457e-04,2.456736652250002435e-03,-2.198657869200527221e-03,1.716050650224943113e-03
7.630000000000000000e+02,9.359146734844803542e-04,-2.451535100527907959e-03,2.007799640453393226e-03,1.272449180685880686e-03
7.640000000000000000e+02,1.905521537553554919e-03,1.170930111993326826e-02,1.732293538382040539e-03,-1.474023548932634027e-03
7.650000000000000000e+02,4.965994220192332734e-04,-4.022184085616638607e-04,9.067373978730018137e-04,-4.421922599371443975e-03
7.660000000000000000e+02,1.724407438173377639e-03,3.936468940703550905e-03,-1.430006027612770736e-03,3.863849720639088697e-03
7.670000000000000000e+02,1.367444781715500268e-03,4.091987832597308861e-06,6.362629678012283324e-04,3.236829491070901919e-03
7.680000000000000000e+02,3.623284825801652807e-03,1.000949832066246395e-02,-4.530240772411962998e-04,4.166869663137886745e-03
7.690000000000000000e+02,6.258230670512862507e-04,-4.940071455791483421e-03,4.682938708481921772e-03,1.714566282950318174e-03
7.700000000000000000e+02,3.553196119177278074e-03,9.357754466917023520e-03,-1.421322057154066239e-04,3.285126399910556251e-03
7.710000000000000000e+02,-2.410068071305017465e-04,4.156846802338401078e-04,1.257856507043008613e-03,-7.903190088797476791e-04
7.720000000000000000e+02,-4.917576366779714131e-04,-1.280521866754731099e-03,-1.232188539398949064e-03,6.075174358211419970e-04
7.730000000000000000e+02,-6.835449833141035497e-04,7.941324386905816018e-04,-1.487663813220188418e-03,-2.070169533290530835e-03
7.740000000000000000e+02,-2.380400096170715886e-04,6.483618621625157619e-03,2.039218771022356397e-03,-4.514060558134575310e-03
7.750000000000000000e+02,2.438421518237890179e-03,-3.622077941037755988e-04,-2.270698530845991110e-03,4.233083006280515502e-03
7.760000000000000000e+02,3.086255611130383917e-04,9.475002874591402502e-04,7.783670727388265417e-05,1.249412434480186729e-03
7.770000000000000000e+02,-1.548952152637016666e-04,-2.234074170663547486e-03,-3.366037073084573658e-03,1.127299176811527234e-03
7.780000000000000000e+02,1.548181570195235682e-03,6.647375104206679382e-03,1.585053905544380262e-03,-1.010277224610386677e-03
7.790000000000000000e+02,-7.168373824154760298e-04,-1.616645680872116388e-03,1.073666832741937936e-03,1.214962750901195810e-03
7.800000000000000000e+02,-8.394337658960479695e-04,5.420864275630300766e-03,5.715749044792684322e-04,-1.094324945345918334e-03
7.810000000000000000e+02,-1.597419277763160658e-03,7.202412505453569674e-05,-1.632876324051344471e-03,-1.931589251684897798e-03
7.820000000000000000e+02,2.475081487431802021e-03,2.134606413436653666e-03,2.329775112687534726e-03,6.829163449185167000e-04
7.830000000000000000e+02,-2.199747118324310146e-03,-7.633959595046338649e-03,-1.880692139387352135e-03,-2.288054771626240203e-03
7.840000000000000000e+02,-7.027022786065649377e-04,-8.298250631866463736e-03,-1.567732286196165791e-03,4.179087659954693491e-04
7.850000000000000000e+02,1.328227421926455112e-03,-5.808202440128681920e-04,-1.045385582628711573e-03,4.178545661101457087e-03
7.860000000000000000e+02,1.720925401763073216e-04,-1.862234552451244411e-03,6.485203625926257154e-04,2.836671692923742501e-03
7.870000000000000000e+02,3.068064463810429854e-04,-1.857991528319115696e-04,5.165790808441064058e-03,2.921377621456141497e-03
7.880000000000000000e+02,-4.084736780806608658e-04,-7.291042415629500617e-03,-4.425703400591096334e-03,1.461106133586893277e-03
7.890000000000000000e+02,-3.190327521015289686e-04,-1.193744888530340505e-03,-1.029197507869335053e-03,1.776036998987528918e-03
7.900000000000000000e+02,2.565715521810540620e-04,5.854309760615870883e-04,4.755796009131603094e-03,-3.221719559020532614e-03
7.910000000000000000e+02,1.359128277611348651e-03,-1.324572882248882012e-03,1.807447403168819730e-03,4.221751548074455761e-03
7.920000000000000000e+02,-7.708259321281099889e-04,2.481002876689793191e-03,-4.947487752730796509e-03,-1.655366091520267405e-03
7.930000000000000000e+02,-5.682523301577936756e-04,-2.054156676918455875e-03,-1.776949189369533399e-03,-1.824804420047861043e-03
7.940000000000000000e+02,-5.212826321301684959e-04,-8.264809825686341913e-04,3.458168190892164668e-03,-3.364349902576130574e-03
7.950000000000000000e+02,-1.379719292967509581e-03,1.371776994897524506e-03,-7.674537882595991456e-03,-2.572176290168935991e-04
7.960000000000000000e+02,-4.594541270659827179e-04,-2.469245353153692174e-03,1.408603618701830245e-03,-1.826853878049081387e-03
7.970000000000000000e+02,-2.016487198687214218e-03,-7.579045042798495183e-03,-2.372600572695275200e-03,-4.883124117929702433e-04
7.980000000000000000e+02,-5.101374650386550705e-04,-4.572008049795149576e-04,-1.900262593145320839e-03,-2.704675717405898711e-03
7.990000000000000000e+02,4.787145075413035654e-04,-4.436913032772185801e-03,3.510773258975722396e-03,4.047857083928971603e-03
8.000000000000000000e+02,-2.258473540652180134e-03,-1.707346645202396929e-03,-6.391309883630916233e-03,-4.430208321157292316e-03
8.010000000000000000e+02,1.911038197709718058e-03,-1.113675989208802279e-03,7.397063398650989552e-03,5.473609541698429108e-03
8.020000000000000000e+02,5.379332601539477425e-04,-1.710822303198739416e-03,-4.121075474562054669e-04,2.260102436349016759e-03
8.030000000000000000e+02,1.540738646612859440e-03,-2.709322516578949007e-03,3.763704339753180545e-03,3.386504972036942507e-03
8.040000000000000000e+02,3.997225826713607377e-05,-8.723994690183235756e-05,2.007322888589450037e-03,2.175952032288138566e-04
8.050000000000000000e+02,1.148738832102702122e-03,-3.991135822819314241e-04,3.318309044657413807e-03,-4.341050671845936683e-04
8.060000000000000000e+02,-9.514910907123946826e-04,-3.278846297645230702e-03,-9.984875135352327263e-05,-2.418489910099392778e-03
8.070000000000000000e+02,1.037294586936686339e-03,-2.244783848473671725e-03,1.310677558787687672e-04,3.804307306542869908e-03
8.080000000000000000e+02,2.155725263843891225e-04,1.148212081289103070e-03,1.909182956864466721e-03,-7.625426652365355131e-04
8.090000000000000000e+02,8.158489971366917779e-04,3.367645092064446184e-03,7.776929381333665299e-04,-1.699659709788047847e-03
8.100000000000000000e+02,-2.106354440862693092e-04,-6.735144695187425187e-04,-2.446596623033967400e-03,2.734834091454237635e-03
8.110000000000000000e+02,1.106753172689155327e-04,-3.274580199012974528e-03,1.971317880278931553e-03,-2.398989363699689098e-03
8.120000000000000000e+02,1.340111917107273971e-03,6.104322066158590458e-03,1.498439872360080721e-03,-1.519484995570719542e-04
8.130000000000000000e+02,-1.133803617765260455e-03,-7.949156689029884121e-03,2.992499078828272062e-04,-1.114060000460746942e-03
8.140000000000000000e+02,9.475534015200353863e-04,-2.237874826985615344e-03,8.261122367960215332e-04,1.437100010137975711e-03
8.150000000000000000e+02,-1.030763953177183962e-03,-2.620153412877560331e-03,-3.598390909581763563e-03,-5.498817449533613053e-03
8.160000000000000000e+02,1.168294362710702678e-03,-1.809736489785411170e-04,-2.171745661941486532e-03,1.080465818577023293e-03
8.170000000000000000e+02,-2.029873891952576649e-03,-3.319821154667414870e-03,-2.268470878742905993e-03,-2.122967704797475933e-03
8.180000000000000000e+02,5.270197705610165685e-05,-3.661513908805861216e-03,8.744558949024148695e-04,2.080679507078484446e-03
8.190000000000000000e+02,1.897604313255550190e-03,-3.801108562350490050e-03,8.478469489536172646e-03,9.035783063142592639e-04
8.200000000000000000e+02,-1.036205073043256668e-03,-4.494830584506222942e-03,2.660062693831798802e-03,1.092351927803012781e-04
8.210000000000000000e+02,3.354920254811829790e-04,-4.035782683967283763e-03,-1.583841627467463733e-03,1.987964004349732430e-03
8.220000000000000000e+02,4.118914871850544012e-04,-4.587945856790689135e-03,3.475815462628775287e-03,-1.011077873974054351e-03
8.230000000000000000e+02,3.206008552723664789e-03,9.301404477889773856e-03,1.062891840143517092e-03,5.780073650865653195e-04
8.240000000000000000e+02,-2.398541771338800034e-04,2.613252218415362121e-04,-1.027283466683317353e-03,-5.483013464953299942e-04
8.250000000000000000e+02,-9.882480543332815281e-04,5.192944478802910199e-03,2.641238693202977404e-03,3.707203496812678297e-04
8.260000000000000000e+02,-1.453810280546140397e-03,-1.571085064549045639e-03,1.650654507763421250e-03,-2.923901496323102426e-03
8.270000000000000000e+02,-9.294986229177408911e-04,-4.384254791373453503e-04,-2.485835669867564237e-03,-2.968161341714422793e-03
8.280000000000000000e+02,-1.369939002485862350e-03,8.598527633640702314e-04,-1.250579282695419084e-03,1.355679643521310934e-03
8.290000000000000000e+02,3.459683527079330558e-04,7.556861247281073876e-03,-2.547029243691730123e-03,-1.369942670941510544e-03
8.300000000000000000e+02,1.403954118009672139e-04,-1.887692667574955227e-04,5.722905603495914185e-03,9.010146226531506137e-04
8.310000000000000000e+02,3.066661763614568752e-03,3.776291500587889045e-03,7.453504904321038745e-03,2.943569292032420428e-03
8.320000000000000000e+02,-1.485562821003249059e-03,-1.934322784571422191e-03,2.039589025264743061e-04,-1.807176942978611718e-05
8.330000000000000000e+02,-1.144090958002052854e-03,-1.162987688701306796e-04,-2.935000649033325457e-03,-1.683806885801217030e-03
8.340000000000000000e+02,1.938590047542510311e-04,1.799733701794132765e-03,7.115159632973907036e-03,-1.618002139107380891e-03
8.350000000000000000e+02,2.299535689594177455e-04,5.326472775488322493e-03,-1.298561289134064073e-03,-1.173712013652390132e-03
8.360000000000000000e+02,-1.499098058019646086e-03,-7.043267077758265729e-04,2.396968037714684429e-03,-1.884028770473847965e-03
8.370000000000000000e+02,-1.735475725525297171e-04,-2.980261090169470523e-03,1.231703499356523804e-03,1.138961113246103650e-03
8.380000000000000000e+02,3.157455145344129945e-04,1.276466284757189588e-03,3.989017391202225211e-03,1.265289675138314132e-03
8.390000000000000000e+02,1.526445915093703259e-03,-2.579769166105696024e-04,-2.373787065417737666e-04,2.370457671310816257e-03
8.400000000000000000e+02,-2.588867240363073967e-03,-2.045703837995817981e-03,2.013660741071685370e-03,-4.235418730186500148e-03
8.410000000000000000e+02,4.338433125744528118e-04,2.917154856172751547e-03,2.499510031636559184e-03,-2.942012753992300812e-03
8.420000000000000000e+02,-6.197747379989407323e-04,5.603690385054172288e-03,-6.887950022259293689e-04,-7.534665229317015749e-04
8.430000000000000000e+02,7.185117514664713170e-06,-4.807551189480851334e-05,3.411639138375013869e-03,2.810169268516416949e-03
8.440000000000000000e+02,-2.406002385233634890e-03,-2.005166844887956538e-03,1.177102683807849069e-03,-3.102569017309095463e-03
8.450000000000000000e+02,1.208256188894391665e-03,-7.620047805571468491e-04,1.807907664128060796e-03,2.183093814739080988e-03
8.460000000000000000e+02,-2.069515806593529884e-03,-4.192686717816534667e-03,3.199754429095806162e-03,-3.821889122913715853e-03
8.470000000000000000e+02,-4.899842843495761692e-04,-4.575592487362682183e-03,3.228456258681472284e-04,1.507437748388038533e-03
8.480000000000000000e+02,3.690385044762781609e-04,-4.242745066675030104e-03,2.823318249627943324e-03,-2.167734440375622840e-03
8.490000000000000000e+02,-4.582741223397481922e-04,-2.371158338069071815e-03,-5.038050384195242974e-03,-3.740209858841869782e-04
8.500000000000000000e+02,-8.677533738826750075e-04,-1.699835313485774900e-03,3.852637140539173950e-04,-7.006152086502743853e-04
8.510000000000000000e+02,-8.924380764228640860e-04,4.375903484561956096e-03,1.223258730479941797e-03,-3.120693778108678523e-03
8.520000000000000000e+02,-8.305811924553619177e-05,3.955852099362899138e-03,4.514683442474781011e-03,-3.910381609032426804e-04
8.530000000000000000e+02,2.331522895149869962e-05,-3.185869997090620166e-03,-1.846218106828349716e-03,1.551515108982661709e-03
8.540000000000000000e+02,-3.754478556178470795e-05,-4.950571851586930278e-03,-4.187596847678724983e-04,7.468745234538649077e-04
8.550000000000000000e+02,-3.879847168702867284e-04,-4.254321209742308735e-03,8.535827570752465426e-04,2.988228509698232296e-03
8.560000000000000000e+02,2.843393276978450207e-03,6.246782286480884357e-03,3.193371049055325744e-03,3.622080185713142091e-03
8.570000000000000000e+02,9.488727738182854005e-06,5.807419160383665846e-03,3.950282657099240743e-04,2.428600380718816225e-03
8.580000000000000000e+02,-7.119978277667116410e-04,-1.799814147262644194e-03,9.250805820199214068e-04,-1.787142517459150209e-03
8.590000000000000000e+02,5.927651352681892081e-04,-1.265673751382949928e-03,4.450593405908496135e-03,-1.748464790067663340e-03
8.600000000000000000e+02,-6.186431502484953868e-04,-1.927197785001770469e-03,5.823024850454221364e-03,-1.063771959080599908e-03
8.610000000000000000e+02,-1.740084672731520479e-04,-8.992404351531729789e-04,-7.713798961438696027e-04,-2.601730800009307513e-03
8.620000000000000000e+02,-2.132534533182584187e-04,-9.622507329600203663e-04,1.214557231691789242e-03,-7.725027055929818698e-03
8.630000000000000000e+02,-1.390344075022220596e-03,-2.177113766293854377e-03,1.953625266457792095e-04,8.900869527987027852e-04
8.640000000000000000e+02,4.329932704772094295e-04,2.083328833334773325e-03,-2.131852229564230958e-03,-1.416249219416760435e-03
8.650000000000000000e+02,-2.092907137149250044e-03,-2.711052345446982037e-03,3.821306174858290182e-04,-3.000038082107612820e-03
8.660000000000000000e+02,-2.970304006573868186e-04,-3.725988516457817007e-04,-1.075458245598423165e-03,-1.926391424833727613e-03
8.670000000000000000e+02,-4.549434604653213336e-04,-3.526812195831578213e-03,6.112954471710215464e-04,-2.204538866118858301e-03
8.680000000000000000e+02,1.552955853479259449e-03,4.067718510510668142e-03,-3.944470189769806040e-04,4.315965247852362281e-04
8.690000000000000000e+02,-2.390615296974695284e-04,-3.513757662312150601e-03,2.754620682831575729e-03,2.716949110819382503e-03
8.700000000000000000e+02,-7.791928535846380337e-04,6.044757062454895850e-03,-3.593336775064627422e-03,-4.413174899705461134e-04
8.710000000000000000e+02,-1.432358140583098009e-03,1.121129311930686365e-03,-3.568053080519715745e-03,1.558302372358159025e-04
8.720000000000000000e+02,-5.249527439662365685e-04,-4.972465415571928997e-03,5.353706580462861547e-03,-2.099089248440134947e-03
8.730000000000000000e+02,4.712019605029491801e-05,-3.633494067866180691e-04,6.811301828484207094e-04,1.319980833597663664e-03
8.740000000000000000e+02,-1.492199260024725535e-03,-4.925983182041466200e-03,-1.241609532484514236e-03,-4.941904287988222247e-03
8.750000000000000000e+02,8.846849980070543330e-04,-3.761540818428188784e-03,-1.664257713570307592e-03,3.892328623932100884e-03
8.760000000000000000e+02,1.214521765812268941e-03,7.107980930259001628e-03,-4.026054211956790925e-03,1.532448777087750758e-03
8.770000000000000000e+02,1.919365287541163105e-03,-1.984736376626030675e-03,3.345667068683620508e-03,-2.454655145256571559e-04
8.780000000000000000e+02,5.278258691776489039e-04,2.580460903806067879e-03,-1.672821609699837609e-03,2.182731129775041228e-03
8.790000000000000000e+02,2.408739007887921238e-03,3.956737032406096137e-03,1.930494465533349330e-05,3.000979553106149830e-03
8.800000000000000000e+02,1.398142418658320472e-03,-6.568557994993213731e-04,3.745393461420357725e-03,-3.102917436803294231e-03
8.810000000000000000e+02,-8.327120235062361207e-04,-3.579157903492676852e-03,-1.343908619614970872e-03,-6.543774772229269060e-04
8.820000000000000000e+02,4.122229361316926289e-04,-2.156128879363398282e-03,2.675935901486414976e-03,-5.997413332941485629e-05
8.830000000000000000e+02,3.841101102500148537e-04,-1.686079023244762935e-03,2.534911972990611193e-03,-2.264413706620212706e-03
8.840000000000000000e+02,1.822222729718350927e-03,1.584807670744557695e-03,1.390430220336901293e-05,-1.652102904587525673e-03
8.850000000000000000e+02,-1.739283941456018501e-05,-1.547053813705585174e-03,1.482717579773854075e-03,-4.117559015078264828e-03
8.860000000000000000e+02,6.206837385517075499e-04,1.272004966676706754e-03,4.269324569301424267e-03,-1.138814406796663449e-04
8.870000000000000000e+02,2.814661029351072340e-04,4.072896132234488445e-03,-2.287531414608033869e-03,3.221753725310800079e-03
8.880000000000000000e+02,-1.939694999229117037e-03,-3.543363131773035954e-03,-4.741898075166208794e-03,-1.112538461631522660e-03
8.890000000000000000e+02,1.902841318415912295e-05,4.912981984441192052e-03,2.016116330378677629e-04,-1.281928697086538336e-03
8.900000000000000000e+02,1.404338153531209648e-03,1.349923312944592384e-03,3.310260804016311193e-03,3.717184414445908911e-04
8.910000000000000000e+02,2.011892512705385459e-03,5.713453613913526200e-04,1.374290434410542060e-03,-1.325722586245011185e-03
8.920000000000000000e+02,2.164418037153611335e-04,3.174936685802863881e-03,-1.657496668125963465e-03,-2.542334082549981976e-04
8.930000000000000000e+02,1.977775802093052759e-03,1.143894325636400644e-02,2.715223436606544870e-03,2.427078756664127236e-03
8.940000000000000000e+02,-3.880590543170389910e-04,1.073772255950715231e-03,-3.154709606577169902e-04,-8.455007152712163939e-04
8.950000000000000000e+02,2.175241192096969041e-03,-2.087505535726858624e-03,2.583140657613435323e-03,6.252438606158032541e-03
8.960000000000000000e+02,-7.827036847683134946e-04,2.556792146869608928e-03,-1.784504518880829053e-03,-1.105141560136029596e-03
8.970000000000000000e+02,-6.072551364107168278e-04,7.759847355646130873e-04,-2.613615077628586407e-03,-2.169964222768968123e-03
8.980000000000000000e+02,1.921709735049196600e-04,1.462434789411165212e-03,4.215283027277461764e-03,2.895861992667976472e-03
8.990000000000000000e+02,-2.655767418212075497e-03,-8.157000352702607759e-03,-5.755731466601701762e-03,-6.861421858993229988e-04
9.000000000000000000e+02,1.236652774579610932e-03,2.466301637438368319e-03,2.150590566077989138e-03,3.218645903156274173e-03
9.010000000000000000e+02,-5.705605662035422888e-04,-8.936454026615076388e-03,5.663748679963715241e-04,3.065533691701607510e-03
9.020000000000000000e+02,1.926302868897062986e-03,-2.315981794284867855e-03,4.482558963032787398e-03,2.337469753332239910e-03
9.030000000000000000e+02,3.650115402542525138e-04,-2.806380227642478464e-03,2.248807438590713463e-03,2.271858748322099029e-03
9.040000000000000000e+02,6.540802391171668482e-04,-8.243411615429449557e-04,7.322535257302774381e-04,-1.862350414807350391e-03
9.050000000000000000e+02,-1.705364040230052157e-03,3.343458002930679678e-03,-3.865119076073815843e-03,-2.602546454706506675e-03
9.060000000000000000e+02,-7.960997218233877189e-05,-1.140581682221157057e-03,-4.409601822279660133e-03,-2.467408638526512842e-03
9.070000000000000000e+02,5.843826242535217486e-04,1.509949317669439378e-03,-1.193121785757244105e-04,4.444321235006774747e-05
9.080000000000000000e+02,5.690842210005616839e-04,-1.258772718853248644e-03,-9.338427206859391434e-04,-2.058388538709686206e-03
9.090000000000000000e+02,9.184281678395458601e-04,5.740104628926948928e-03,-6.836911103431063397e-06,-2.927486242656660367e-03
9.100000000000000000e+02,-1.771841492101077463e-04,5.257665219856712605e-03,-1.785100329054216135e-03,1.028196865694959179e-03
9.110000000000000000e+02,-8.989961416490408006e-04,-4.058874825263083207e-03,6.925638857333236975e-04,-2.263811968219339027e-03
9.120000000000000000e+02,8.186282207689433380e-04,-8.766949349675937087e-05,-3.931145679094474703e-03,2.277898768539878428e-03
9.130000000000000000e+02,-4.523773432827132455e-04,6.121408682974006400e-03,-4.977871075217028818e-04,2.366001989900969743e-04
9.140000000000000000e+02,1.574558402365390563e-03,5.121940493489437855e-03,-2.147249560520125920e-03,8.145910085536645388e-04
9.150000000000000000e+02,-2.478364150513404952e-04,6.111685902298151507e-04,-1.630549318519413770e-03,-4.897264699295640622e-03
9.160000000000000000e+02,-8.380762550900275418e-04,1.882734776652706180e-03,1.187107418493568538e-03,6.394671492883843974e-04
9.170000000000000000e+02,-9.892104677801721521e-04,-1.391082135228573213e-03,-5.702109660538513120e-05,-2.546731934978242393e-03
9.180000000000000000e+02,8.725652984907738240e-04,1.606745005846341341e-03,4.441379875830167578e-03,-1.271982291026221628e-03
9.190000000000000000e+02,-9.166328036325120058e-04,-1.497156769918708136e-03,2.150310377385425322e-03,9.024930806793599828e-04
9.200000000000000000e+02,-7.448739207674046590e-05,1.845981501638116473e-03,1.294113326232923002e-03,5.411334827380816703e-04
9.210000000000000000e+02,-5.130971731109807473e-04,-4.959854181216116417e-03,7.331450200415421010e-03,-3.399552554301069150e-03
9.220000000000000000e+02,1.512073925942493532e-03,-1.254760083880621796e-03,8.043691886277289788e-04,-2.670213931851618712e-03
9.230000000000000000e+02,8.431640073761235629e-04,2.112029103618958542e-04,2.082652276079857267e-03,7.992847999032223674e-04
9.240000000000000000e+02,-1.336921931921339173e-03,-2.288783723589302155e-04,-2.967217775896849232e-03,-3.514309954682572111e-04
9.250000000000000000e+02,-3.068703838446336981e-04,-1.492104627603067779e-03,-2.952430699304295705e-03,7.436258865914649940e-04
9.260000000000000000e+02,-2.353873688911493640e-03,-1.305172113776782543e-03,-4.817211966593910877e-03,-1.697733374909649430e-03
9.270000000000000000e+02,-1.851709686588478340e-03,2.369013247539158117e-03,-2.943612661972055261e-03,-2.012620992292782785e-03
9.280000000000000000e+02,-1.064912912688243882e-04,1.732676979809650783e-04,-2.102963298669219359e-03,-9.311140127705232758e-04
9.290000000000000000e+02,-1.264424269229490368e-03,1.972351034293475837e-03,-2.619787477443043591e-03,-3.250575341689944907e-03
9.300000000000000000e+02,-1.408212808767971046e-03,-9.615143068277074573e-05,2.340552861162363291e-03,-3.104145708008722825e-03
9.310000000000000000e+02,-7.744374336626027883e-04,-1.185977178917056035e-03,2.678153508881377532e-03,-2.968315531122872261e-03
9.320000000000000000e+02,-2.300505363718458127e-03,-3.676643833868428572e-03,-1.817767114650165744e-03,-3.682209770457787069e-03
9.330000000000000000e+02,1.423866456029437497e-03,3.110365168179818514e-03,2.111967584539744050e-03,4.157012372287505154e-04
9.340000000000000000e+02,-8.540806565684425262e-05,3.926975552308748299e-03,2.177350455961735154e-03,2.594555577000149174e-03
9.350000000000000000e+02,-2.952521518697305211e-04,-3.973569000821838837e-04,1.057054183597208163e-03,-1.699973490424430689e-03
9.360000000000000000e+02,-2.778048926186053175e-04,5.893994753490675725e-03,6.315813356648535340e-04,3.699003783711090135e-04
9.370000000000000000e+02,-6.577578452880777308e-04,-1.305187404820655483e-03,8.602245595980373243e-04,1.302116967761476722e-03
9.380000000000000000e+02,-2.837578705330921595e-04,1.259342366218256341e-03,-1.291493309619856557e-03,3.909777676622400167e-03
9.390000000000000000e+02,-5.365737519889813255e-05,-5.058195605306245804e-03,7.231145036512992737e-03,-9.090124448890059012e-07
9.400000000000000000e+02,2.934097080707760881e-03,-2.234107539097882587e-03,7.290133296981677821e-03,3.962011302801026098e-03
9.410000000000000000e+02,1.536528918288594800e-03,-2.292905651501337717e-03,3.095197336438925383e-03,2.593987377021996811e-03
9.420000000000000000e+02,1.216001989615460516e-03,-1.278268404040583048e-03,5.751018139955431027e-03,5.497718987831119600e-04
9.430000000000000000e+02,-2.783840115588631214e-03,-6.975889187914549247e-03,2.911956038007920862e-03,-3.806918391982429435e-03
9.440000000000000000e+02,-8.326240877698190979e-04,-3.754704969959346550e-03,-6.026961475996616205e-03,3.339103680167650016e-03
9.450000000000000000e+02,1.398003680328724005e-03,-1.099092327672245538e-03,-2.746084120537616979e-03,-1.374377063599933457e-03
9.460000000000000000e+02,-4.330385798470164950e-04,-1.392268065366814717e-03,-4.932605574567879014e-03,2.705973912720463417e-03
9.470000000000000000e+02,-1.493186526937682369e-04,6.105083095736488913e-03,3.384919249624351693e-03,-1.818714224097753730e-03
9.480000000000000000e+02,2.416614643364770401e-05,-2.914845493649006331e-04,-3.574492017553980265e-03,-1.493785616718420551e-03
9.490000000000000000e+02,-1.472142686692483110e-04,2.228165488735242214e-03,1.241242185041061940e-03,-8.655657181284294411e-04
9.500000000000000000e+02,-1.670721782505388405e-03,4.915221851923065946e-03,-6.364541366330841998e-03,-2.315830531128001447e-03
9.510000000000000000e+02,3.444946993414583179e-05,1.815951163972514930e-03,-3.393953672113590378e-03,1.431855415755531455e-03
9.520000000000000000e+02,-9.129672849608910269e-04,-6.807180571732915700e-04,-3.645967822405283155e-03,3.496805159791169845e-03
9.530000000000000000e+02,-4.498370491294451101e-04,-1.930287879134564774e-03,-3.020715995904030456e-03,-2.643412459516749670e-03
9.540000000000000000e+02,9.702047342563217694e-04,5.231520752311182021e-03,3.027877289221682627e-03,2.835370373812203231e-03
9.550000000000000000e+02,-5.145768813408062043e-04,-2.569254003007711250e-03,4.206855990210591270e-03,7.468015737515760425e-04
9.560000000000000000e+02,3.336061666107967370e-04,4.310456485511673236e-04,-1.243672507211786380e-03,5.129934676907342301e-04
9.570000000000000000e+02,-2.333225110479637127e-04,3.230526471567910646e-03,3.232529202184378659e-03,6.919005957898526332e-04
9.580000000000000000e+02,1.600329760953330890e-03,3.734611717646898164e-03,1.370740157454658319e-03,2.207871040791714763e-03
9.590000000000000000e+02,-8.466215821319603499e-04,5.952858905665146284e-03,-4.736051134277287009e-03,-8.410032547711851578e-04
9.600000000000000000e+02,1.936980851303625505e-03,1.812097049893069203e-03,3.674294467051984585e-03,-7.884343385802660038e-04
9.610000000000000000e+02,-2.506369417966431042e-04,2.609211861508689209e-03,-2.637977650571415433e-03,2.370690981244877402e-03
9.620000000000000000e+02,1.677664412963602268e-03,-1.950351028415997327e-03,8.524987458392559517e-04,1.733313054689718030e-03
9.630000000000000000e+02,-1.223542560623729937e-05,4.781120953932816234e-03,-1.822175041612844777e-03,1.074513526732226443e-03
9.640000000000000000e+02,1.384727095029550294e-04,-4.516992065680257296e-03,-2.569661498581683311e-03,4.413143875153137797e-04
9.650000000000000000e+02,1.234615923180730967e-03,3.830033401086350812e-03,-5.207213994760997999e-03,1.919228422053915291e-03
9.660000000000000000e+02,-1.938571188786359853e-03,-1.339083421891442381e-03,-6.556437911062677586e-04,-3.632153755618473985e-03
9.670000000000000000e+02,-7.999658455312421649e-04,-1.511761909673520893e-03,-1.011902520716007926e-03,-7.986961992872633389e-04
9.680000000000000000e+02,8.224298090253896049e-04,3.268035508383441978e-03,-9.327540071301342051e-04,-1.604462745881667270e-03
9.690000000000000000e+02,3.897670653857029932e-04,-5.470719115414757368e-03,3.705714000684688994e-04,3.421822097106243764e-03
9.700000000000000000e+02,4.230854950940643976e-04,1.583343507727564062e-03,-2.105581175859823698e-03,-1.301588096296316197e-03
9.710000000000000000e+02,-1.160236544251970134e-04,1.145829857551569804e-03,2.485965084820238209e-03,1.128947947343353440e-03
9.720000000000000000e+02,-8.210751847973652307e-04,3.110200439471359074e-03,-7.176128307672777380e-03,1.401941590106679748e-04
9.730000000000000000e+02,-1.871170923690877383e-03,-2.982193879889663904e-03,-6.735307820722057429e-03,1.536541932707902007e-03
9.740000000000000000e+02,8.229931458887175012e-05,-3.373141111659948288e-04,1.896906665419419939e-03,-1.937625540759273408e-03
9.750000000000000000e+02,-1.489453980895886825e-03,2.451180323842978327e-03,-2.052576668592396257e-03,-3.361812841450238527e-03
9.760000000000000000e+02,1.471441080794848224e-03,2.254923531922784288e-03,4.265549698644479498e-03,-2.442652773205477310e-04
9.770000000000000000e+02,-2.939923622108800774e-04,-2.074299919657723174e-03,-4.208585308380982139e-03,3.191802498534067529e-04
9.780000000000000000e+02,1.513581371392003693e-03,4.003668426659405880e-04,4.289401081135733526e-03,2.040097063311122234e-03
9.790000000000000000e+02,1.708873211460111650e-03,4.074087763137932729e-03,2.749462608922636532e-03,-3.843047746724414008e-04
