L,Full mission,HM1 x HM1,HM2 x HM2,HM1 x HM2
7.640000000000000000e+02,1.638551555173346828e-04,3.702541526627960589e-03,-1.202393953399340763e-03,-2.016296796729961840e-03
7.650000000000000000e+02,-2.495156440920304284e-04,-7.926258123958593652e-03,-7.539571037600539122e-04,-3.093467693760787885e-03
7.660000000000000000e+02,-1.511541252789316749e-04,6.615903431243479529e-03,-8.262219305905139227e-03,-3.218607566073101219e-03
7.670000000000000000e+02,-2.167096429153527793e-04,1.669643466385223578e-03,-2.698408240191496263e-03,1.482866671200329476e-03
7.680000000000000000e+02,1.318938559971861383e-03,2.477821662496561793e-03,5.206198763029942604e-03,-2.797767646833664804e-03
7.690000000000000000e+02,1.241789090400809538e-03,3.775769233189944351e-03,-1.726313698718458245e-03,-4.704609587413879912e-03
7.700000000000000000e+02,1.962392286766048276e-03,-1.005842188118526463e-03,1.495608808161867989e-03,1.415358487740452651e-03
7.710000000000000000e+02,-2.518379702172810625e-03,-5.752102053332085966e-04,-8.394806711700248530e-03,-3.612846259841097276e-03
7.720000000000000000e+02,2.647115486651150165e-03,2.022443909855647492e-03,4.513910707626853265e-03,3.341245319841620702e-03
7.730000000000000000e+02,-1.976411229474882097e-04,2.585240521350145280e-03,-2.564697207953269519e-03,-3.616078427747874448e-03
7.740000000000000000e+02,2.384967417376618066e-03,6.200175014342281313e-03,-7.015847178728886260e-04,2.029604003236780375e-04
7.750000000000000000e+02,3.352039947725824701e-03,6.145987320140242766e-03,6.901517084687119538e-03,-2.171140833516492161e-03
7.760000000000000000e+02,1.531632105491630190e-03,-8.315843093130154476e-03,3.863080389014552848e-03,2.479028966730874913e-03
7.770000000000000000e+02,3.314783074873991087e-04,5.132101321231809406e-04,-1.425976200093712239e-03,-1.340378518880764886e-03
7.780000000000000000e+02,1.946827033239938729e-03,-1.813970871407069585e-03,1.329625689449359660e-03,9.840864306224924273e-04
7.790000000000000000e+02,2.160676464982788647e-03,3.140941905995829966e-04,5.983311397872167342e-03,3.721675721068165056e-03
7.800000000000000000e+02,-1.549653011087538668e-03,-4.741906454433903427e-04,-4.443255394477469040e-03,-7.065452194151693481e-04
7.810000000000000000e+02,-1.948679151942618896e-03,-6.144544516736679535e-03,-2.359191549082550327e-03,2.056908594641359243e-03
7.820000000000000000e+02,1.178687791234410333e-03,9.640441978931923398e-04,9.431670763265394969e-03,-6.086109778670703574e-03
7.830000000000000000e+02,-1.150482824844244753e-03,-1.265209505949948382e-02,-3.253127253436008913e-03,3.861478555484092971e-03
7.840000000000000000e+02,-1.387218657895262532e-03,4.709134060997654646e-04,2.986505547332162641e-03,-5.239620106059787209e-03
7.850000000000000000e+02,-2.678849799209867739e-05,-3.350170306983429967e-03,4.243862496839965158e-03,-1.166784395193590229e-03
7.860000000000000000e+02,1.811418442164375938e-04,9.062418905619166500e-04,-5.864813686512879501e-03,3.825149196012769728e-03
7.870000000000000000e+02,4.595053335388551714e-05,-1.103868010215197822e-02,4.009485815327498356e-03,4.245560426630808591e-03
7.880000000000000000e+02,5.552331582204749448e-04,1.995815343065754366e-04,-4.508016759988393504e-03,3.344858485452836816e-03
7.890000000000000000e+02,2.404372830860681794e-04,-1.499541830592985951e-03,-1.027635645270361282e-03,3.012550978455718481e-03
7.900000000000000000e+02,7.383887244865742269e-04,7.000678561113490503e-03,-3.965813349747649569e-03,2.553706676464054248e-03
7.910000000000000000e+02,4.447799446196260280e-04,4.311603051425482586e-04,-3.434883179568914112e-03,-2.968568655106867613e-03
7.920000000000000000e+02,-6.954591816410986976e-04,-5.212409402668907211e-03,2.018494283185483761e-03,3.007504540631352006e-03
7.930000000000000000e+02,-5.671637381897391304e-04,3.971348807202509240e-03,6.769922758026831675e-03,-1.035135886290247317e-03
7.940000000000000000e+02,-2.459284715783216502e-03,-1.776278970975548287e-03,-8.331035262151764362e-04,1.571064765871555031e-03
7.950000000000000000e+02,-2.004302528800250456e-03,8.721735983653095166e-04,-1.769909626853981115e-03,-1.834080251371986029e-03
7.960000000000000000e+02,-5.988116091414067321e-05,-7.264555518636968672e-04,3.199506732714142362e-03,-5.346523555320782141e-04
7.970000000000000000e+02,-3.924057159163337784e-04,-8.479408290061045406e-03,1.665941785816095130e-04,7.050586763120270280e-03
7.980000000000000000e+02,5.888793157575452708e-04,-1.354238588667167759e-03,7.286844814652585628e-04,4.005112239157701363e-03
7.990000000000000000e+02,1.073753089002145379e-04,1.379164199678005812e-02,-8.431680681535713706e-04,-2.033055686121229035e-03
8.000000000000000000e+02,-2.410517560605680409e-03,-2.199538565029887909e-03,3.763627206220337973e-03,6.411323856917006776e-04
8.010000000000000000e+02,1.146179645472799767e-03,-8.412568105158868201e-03,2.271443836790473444e-03,4.278510531675753029e-03
8.020000000000000000e+02,2.421750988439580476e-03,1.347947743137199728e-03,1.025090813219434703e-03,1.367195989190752616e-03
8.030000000000000000e+02,1.367659467196949332e-03,6.366791954906238400e-03,-4.230923633260792044e-04,1.795636770203462834e-03
8.040000000000000000e+02,1.022917233548906266e-03,-4.154908045519962491e-03,-3.780478755654870585e-03,2.299875676203408208e-03
8.050000000000000000e+02,1.624495963740829217e-03,-2.783468499081976147e-03,7.042119059310578480e-03,4.442150468502460529e-03
8.060000000000000000e+02,-2.019366478581096930e-03,-9.275496578569656855e-04,-6.895256690636325687e-03,-2.046330346015620954e-03
8.070000000000000000e+02,1.056033211672386762e-04,3.422833395968571859e-03,-3.721051683819951578e-04,-2.795356107320243113e-03
8.080000000000000000e+02,2.944680602124512877e-03,1.022562107088604080e-02,5.685378273936390545e-03,-1.562031775930043274e-03
8.090000000000000000e+02,1.750582882986378118e-03,1.478216919856380814e-03,-4.222250271855511501e-03,4.191279075049651401e-03
8.100000000000000000e+02,1.303000071255731472e-03,4.328852711219925188e-03,3.671225947132231333e-03,-2.172947397733782267e-03
8.110000000000000000e+02,6.482064806978162083e-04,8.842484279821516933e-04,5.507748129801211256e-04,-8.687810874326106327e-06
8.120000000000000000e+02,-9.540190627484656724e-05,1.788390068763630585e-03,4.131760943826916742e-03,4.733444159631963744e-03
8.130000000000000000e+02,3.113853745632185095e-05,1.954186503659969751e-03,-3.534410697795723963e-03,-8.731543627042144366e-04
8.140000000000000000e+02,-2.045997007588360415e-03,8.899701669814779476e-03,4.645462479021945749e-03,-4.422066983308388377e-03
8.150000000000000000e+02,-3.386017803896267326e-06,2.069941750851350768e-03,-9.256003506766625685e-03,2.350329620024259325e-03
8.160000000000000000e+02,1.850669396117600408e-03,9.493047123389618952e-03,-6.916101441478920281e-04,-2.857655479457158181e-03
8.170000000000000000e+02,-8.728994181414595054e-04,-7.639366232488214309e-03,-4.653436199852502980e-03,2.766491527984265078e-03
8.180000000000000000e+02,8.992079565056118693e-04,7.292547478572858344e-03,-9.716052053552843779e-04,-5.037685018595196643e-03
8.190000000000000000e+02,3.678530267773468497e-03,5.748304538483153120e-03,7.529216103990152460e-03,7.684545353097036943e-03
8.200000000000000000e+02,-2.534593461810823872e-03,1.146827526374093621e-03,-4.810822572771785918e-04,-3.770323339117341317e-03
8.210000000000000000e+02,8.039941340363118217e-04,6.916536461384580753e-03,2.473150927063509641e-03,1.124631881437249755e-04
8.220000000000000000e+02,2.442847056762991603e-03,1.199123967111509134e-02,-6.562713844372927013e-04,2.357152062797564836e-03
8.230000000000000000e+02,3.231124481737673772e-03,2.327360540864746325e-03,1.548895293269847429e-03,9.044740963171380224e-03
8.240000000000000000e+02,4.848378590328323418e-04,-7.067599439765151741e-04,-2.596574677285919987e-03,5.650367088753973678e-03
8.250000000000000000e+02,-1.742312299828333586e-03,-6.672896470387520811e-03,-2.896949022088901246e-03,2.405822399613110566e-03
8.260000000000000000e+02,1.435929760580015920e-03,6.084413205697776841e-03,-4.131943228174318750e-03,-1.208019744654320366e-04
8.270000000000000000e+02,1.991623567902967365e-03,-6.095839396076228704e-03,1.625970937245094054e-03,3.971022557369797285e-03
8.280000000000000000e+02,-7.116295853600892573e-04,-8.568907332661390361e-03,-7.130883407774388227e-03,1.318836918789803234e-03
8.290000000000000000e+02,-1.038998131618073823e-03,-7.080452135065978467e-03,1.185099481808188186e-03,2.030434987691056344e-04
8.300000000000000000e+02,-8.403771925915388616e-04,-3.847130154325723896e-04,-7.896523209904252744e-05,-4.929117622982500876e-03
8.310000000000000000e+02,4.934896515842428916e-03,4.898838827431212066e-03,3.432350238794529967e-03,7.035433518011137248e-03
8.320000000000000000e+02,2.972453048953068821e-04,3.932246097024860720e-03,-2.627003823221821591e-03,-7.721608663730853946e-04
8.330000000000000000e+02,6.787610877535547502e-05,3.922459812418234784e-03,-5.161792861701381373e-03,2.138195212699214864e-03
8.340000000000000000e+02,-8.729750234171075639e-04,-1.381251626624520074e-03,-7.304758667890212491e-03,-2.598626231420664030e-03
8.350000000000000000e+02,-1.166036989424700659e-03,-5.549607748175011332e-03,2.576158591977734461e-03,-7.730810012963962655e-04
8.360000000000000000e+02,-5.396212917060705426e-04,1.904367318850888960e-03,-6.281717696662589626e-04,7.055454128041857131e-04
8.370000000000000000e+02,-3.693970086028358895e-03,1.067718869686282678e-03,-4.536308755981930015e-03,-4.878021154220534526e-03
8.380000000000000000e+02,3.563120068538466051e-04,-7.679364693539001557e-03,1.737764325302768378e-04,4.438907430090005893e-03
8.390000000000000000e+02,1.001126498661043850e-03,1.436729219364226047e-02,3.903014102655082140e-04,-8.294235909117027381e-04
8.400000000000000000e+02,-2.081523004831748770e-03,-1.995689370250476255e-03,-1.664791779062020291e-03,-1.038691008046142535e-03
8.410000000000000000e+02,2.677042104441522841e-03,-2.658812355665095446e-03,6.218260993819958379e-03,3.072766077648058335e-03
8.420000000000000000e+02,-1.653089173016788344e-03,4.301671304866453230e-04,-1.740267786914277866e-03,-2.622886715159844159e-03
8.430000000000000000e+02,5.428543962794072416e-04,6.366856236720170974e-03,1.784954986690272076e-03,-3.301937150622662794e-03
8.440000000000000000e+02,-1.562226089487671072e-03,3.033842839037080834e-03,-6.254428717665389166e-03,-7.210902492438355654e-03
8.450000000000000000e+02,2.526399661426173299e-03,4.566280408617907557e-03,5.194050079833012999e-03,3.064942599090452781e-03
8.460000000000000000e+02,-2.388045231685894526e-03,-6.609239844805825381e-03,-6.634274605658947374e-03,-3.928314947557858157e-03
8.470000000000000000e+02,3.605241866436381052e-05,4.903794196501254019e-03,2.616474466194652904e-03,-2.179928473715591307e-03
8.480000000000000000e+02,1.156944236926013992e-03,6.899653873059970188e-03,-8.846771086205946696e-03,5.179196447856545746e-03
8.490000000000000000e+02,-2.390463602728610734e-03,-5.087559016751409466e-03,-2.747943648899466365e-03,-2.559633174792340284e-03
8.500000000000000000e+02,-2.032890009102994704e-03,7.652576735805750874e-03,-1.545364028537918148e-03,-4.635677713713492326e-03
8.510000000000000000e+02,-5.570974871557281879e-04,8.027308477648957205e-03,-1.444262216588825844e-03,-1.007906194148035358e-03
8.520000000000000000e+02,1.749388130010054746e-03,-1.358946073835363803e-03,-7.048976645999561336e-04,1.272290390598044716e-03
8.530000000000000000e+02,1.220399932154734744e-03,-3.152614612878036279e-03,1.428004117862621651e-03,-1.161361564945174053e-03
8.540000000000000000e+02,-3.072584557637932741e-04,-8.391890160944126455e-04,-5.202578272839041527e-03,-1.068085483716772885e-03
8.550000000000000000e+02,-4.342245592014590998e-04,1.861210177519345439e-03,-5.025205871340153278e-03,-1.980819582572409350e-04
8.560000000000000000e+02,1.335474632096340887e-03,3.934511374479717112e-03,-1.852943753402711002e-03,-2.399009285242442854e-04
8.570000000000000000e+02,1.432295237997698685e-03,1.536788574394919518e-03,9.938788060238797073e-03,-1.153272902928392536e-03
8.580000000000000000e+02,1.366030020498810180e-03,-7.595501883285132698e-04,2.833887780301106926e-04,3.153362210235664213e-03
8.590000000000000000e+02,-2.829122887047672507e-04,7.951108966522159316e-04,1.602580725860208027e-03,4.651250204098062238e-03
8.600000000000000000e+02,-1.971000425014358005e-03,3.060668134897163647e-04,-3.132626044615886840e-03,-1.229982622540462664e-03
8.610000000000000000e+02,-1.347220679969868815e-04,-1.217557181484139970e-03,-2.524917868932186407e-04,2.226397806241522080e-03
8.620000000000000000e+02,5.480533334873283072e-04,6.987578652139572744e-03,-6.948516885587404691e-03,-4.451401726988753714e-03
8.630000000000000000e+02,1.037348860325525639e-04,4.145298424266018536e-03,6.744391307383572343e-03,-4.600302027486819802e-03
8.640000000000000000e+02,1.802348512926002727e-03,1.574816522463082062e-03,1.835404602223546754e-03,3.882681062930065912e-03
8.650000000000000000e+02,-1.491018925523429801e-03,-1.927718220167364731e-03,-1.117618423362861171e-03,-2.248678784568404650e-03
8.660000000000000000e+02,8.353476724830634402e-04,3.150815043345570575e-03,5.616832785401203697e-03,3.348426830405033632e-03
8.670000000000000000e+02,-3.972395808219711627e-04,-2.801578323439038454e-03,6.463189017515665394e-04,1.693414211608782003e-03
8.680000000000000000e+02,3.005401996430628539e-03,2.990848344241597845e-03,3.068665562376398856e-03,2.275830068766678937e-03
8.690000000000000000e+02,1.432159274241986665e-03,5.493802360393998385e-03,-3.166958454764999195e-03,-2.806980438626116917e-03
8.700000000000000000e+02,2.895115976477726557e-03,-2.331063701096983826e-03,4.132941566359598327e-03,1.183299067941468927e-03
8.710000000000000000e+02,1.255121341123154131e-03,-2.084119166710702697e-03,4.062008075358696478e-03,3.458343696107177116e-03
8.720000000000000000e+02,-8.792441124322416309e-04,2.256134698988255215e-03,-4.749650888888923631e-03,-6.613571807881144903e-05
8.730000000000000000e+02,2.991264259525817275e-04,1.114149860254084155e-03,-7.627521988487256412e-03,3.642745076766296629e-03
8.740000000000000000e+02,-2.484160153708185950e-03,1.103946646156242408e-03,-3.310636681800077814e-03,-3.886376099353336302e-03
8.750000000000000000e+02,1.993440488423679508e-03,8.995520575922483220e-03,2.938295331612498368e-03,-1.167042585104124952e-03
8.760000000000000000e+02,-2.338477778999175326e-03,-7.676898557703905335e-04,-3.580779280745290810e-03,1.730444835970969784e-03
8.770000000000000000e+02,2.733347983087872080e-03,3.563957139232313154e-04,1.633750544221797621e-04,6.279132161160298417e-03
8.780000000000000000e+02,4.096017839858803354e-04,-2.850784554639637040e-03,5.796418660776581251e-03,-3.560965464480472450e-03
8.790000000000000000e+02,1.068873848812700597e-03,-3.750132185091938943e-03,-3.447692324461309847e-03,6.668012638161666811e-04
8.800000000000000000e+02,-5.104747287073005749e-04,-1.117586465699123982e-02,-3.807182349074352858e-03,5.331866571980640361e-04
8.810000000000000000e+02,3.084543187706876004e-03,7.494834658855387480e-03,-5.010520040108591006e-03,3.766170402650513734e-04
8.820000000000000000e+02,-5.207845961983644878e-04,-1.401383659175106829e-02,-9.308628649208856159e-03,2.663689258591020893e-03
8.830000000000000000e+02,-1.688485850709210310e-03,-5.561816159054823808e-03,-3.119960730052929315e-05,-1.797289553628165755e-03
8.840000000000000000e+02,-2.099282000754302061e-03,-3.254752837507574222e-03,-5.917436923681919023e-03,3.126048056837588216e-04
8.850000000000000000e+02,1.759731660848194365e-03,2.560123354355998190e-03,3.415214492318982206e-03,-8.722699163015855579e-04
8.860000000000000000e+02,4.683511758223103129e-04,1.337520710707078286e-03,3.956285104663014723e-04,2.436256503470321782e-03
8.870000000000000000e+02,1.950959254939400910e-03,5.263285067867937324e-03,6.281050366615309119e-04,3.385938639091169104e-03
8.880000000000000000e+02,-4.031308762475682358e-03,-5.023481249905295456e-04,-1.045138207040279682e-02,-4.954134852310256021e-03
8.890000000000000000e+02,-1.912799864104700086e-03,3.707497728608609780e-03,-7.093369344149217347e-03,-3.827077745755676740e-04
8.900000000000000000e+02,5.037304766632881353e-04,-2.495306148032686022e-04,-3.319777764401177222e-04,-5.917777710154169127e-04
8.910000000000000000e+02,9.554353846472781429e-04,3.934052595666078476e-03,6.050437926276014747e-03,2.529688842520434050e-03
8.920000000000000000e+02,1.926928595179313447e-03,8.762018724645144127e-03,1.955316413739608891e-03,3.477688681393689674e-04
8.930000000000000000e+02,8.969398774042907415e-04,2.398592301214504032e-03,1.332371062191224989e-03,-3.150831816404426689e-04
8.940000000000000000e+02,1.141794986028475190e-04,-6.283431608581641591e-03,-1.911272584140205275e-03,2.086113772355266231e-03
8.950000000000000000e+02,-6.192399264891312351e-05,-8.143502640936290532e-04,3.804393250554248020e-03,2.991570836340882653e-03
8.960000000000000000e+02,2.374709638897137907e-03,3.733638940045673309e-03,-9.626247632117486061e-04,2.424301147028153341e-03
8.970000000000000000e+02,1.981035406591688617e-03,-3.976374433625050331e-03,-4.012485441326207013e-03,2.035522346372587409e-03
8.980000000000000000e+02,-5.735512100050229722e-05,2.468082560802982526e-03,1.800682028031715468e-03,-3.798872446613817989e-03
8.990000000000000000e+02,-1.867960159508711467e-03,-1.260344424277202308e-02,-3.206537529843444916e-03,2.606547304847091004e-03
9.000000000000000000e+02,1.492351845677466040e-03,2.412186950470421309e-03,-3.256096161363943031e-03,1.274400117168211300e-03
9.010000000000000000e+02,-1.404112259783998461e-03,-4.402519070447363791e-03,4.379505357697037471e-03,-1.784360093691210849e-03
9.020000000000000000e+02,-5.556086186606216167e-04,8.280213920418683787e-03,1.774183849214965199e-03,-3.134692546464100654e-03
9.030000000000000000e+02,2.440467860293597520e-04,1.458936312228518734e-03,-2.971680803226873016e-04,1.533447700040677401e-03
9.040000000000000000e+02,-1.485265300925186181e-03,4.485293780131073896e-05,-4.391139833947240757e-03,-7.511971505593163789e-03
9.050000000000000000e+02,1.148686435301039680e-03,-1.847527791835236119e-03,-4.408612486707380249e-03,-7.399830428408163364e-04
9.060000000000000000e+02,-1.165133181951030902e-03,-4.262170112372336284e-03,2.347178913127815660e-03,9.106268107423083494e-04
9.070000000000000000e+02,1.249160826100767247e-03,-2.262965298680150519e-03,6.453547531773080881e-03,6.149061219012309093e-03
9.080000000000000000e+02,9.351801512423726578e-04,-8.115320927850985799e-03,8.369566534742196862e-03,6.061683676931511715e-03
9.090000000000000000e+02,-1.758160248799293598e-04,-4.784729437410092240e-03,4.320580228589583974e-03,7.710039257661613528e-04
9.100000000000000000e+02,-1.835415305811561150e-03,-8.978385829745477373e-03,-3.530735857968007527e-03,-2.329215061409650733e-03
9.110000000000000000e+02,-2.298307052357416447e-04,-4.031018909134605199e-03,6.673982914725193338e-04,3.493758165585848438e-03
9.120000000000000000e+02,3.069465193146821841e-04,7.311647775529958940e-03,-1.647866753320874865e-03,-3.122171195206416977e-03
9.130000000000000000e+02,-2.026226942968989842e-04,-6.137788186213677215e-03,-5.115340538583056963e-03,6.417763429462833291e-03
9.140000000000000000e+02,-1.018377624223066897e-03,-1.503196800532367438e-03,8.486372278785687950e-03,-3.163549749724353221e-03
9.150000000000000000e+02,7.365363938612678020e-04,-1.124998369928966249e-02,2.995071039274316629e-03,2.668592724000921294e-03
9.160000000000000000e+02,2.838457607423730197e-03,1.150956725905632333e-03,5.662805799101025724e-03,6.259117549907400671e-03
9.170000000000000000e+02,3.552553365551291563e-04,-3.601003153333635041e-03,-5.467877783825148344e-03,1.900206857158382237e-03
9.180000000000000000e+02,2.836755666755167295e-04,1.313878251211141393e-03,4.290634672338493674e-03,-6.464253947092405035e-03
9.190000000000000000e+02,-7.230553664634896622e-04,1.686002363980390129e-03,-3.721074142418545269e-03,-1.474066835438042969e-03
9.200000000000000000e+02,-4.334721859975264758e-04,-7.569091618241296712e-03,-1.215650945738744673e-03,2.975552073695451123e-04
9.210000000000000000e+02,-1.902012258798163038e-03,7.731421862448258683e-04,-2.807343019663264411e-05,-3.509850638104397894e-04
9.220000000000000000e+02,4.137165111945927294e-03,2.201696740111789945e-04,1.344092151202696921e-03,2.809645447970365601e-03
9.230000000000000000e+02,-1.859154462989285163e-03,3.316251589807059190e-03,-2.756819070181184411e-03,-1.718715839209439353e-03
9.240000000000000000e+02,9.675970861583728074e-04,6.201985054977906912e-03,-6.880031363944403254e-03,1.833746229095932359e-03
9.250000000000000000e+02,-1.680214887957664615e-03,-1.937969838246262223e-03,3.622661740353408030e-04,-1.886554528533323583e-03
9.260000000000000000e+02,-7.806922329344290548e-04,6.606419836839442020e-03,2.625200370739396924e-03,-2.521662839906335489e-03
9.270000000000000000e+02,-2.680068413929234498e-03,-1.194864695285500697e-02,-6.321429262882800534e-04,-1.699588887550797971e-03
9.280000000000000000e+02,1.546639888661618945e-03,6.843827268485724348e-03,3.495204825778050126e-03,7.097510542156984688e-03
9.290000000000000000e+02,1.188117128148029550e-03,4.588336012918015766e-03,-2.470605076436358828e-03,-2.603624789815545994e-05
9.300000000000000000e+02,-4.246811485238216003e-04,1.221287960020213739e-02,2.002678537426279617e-03,-5.395296732276844143e-03
9.310000000000000000e+02,-2.628280824160629699e-03,-7.409996166730256628e-03,-3.451981509168891744e-03,1.195332719427617861e-03
9.320000000000000000e+02,-1.443093492033126809e-03,1.216861016236523048e-03,-4.064436978839590375e-03,-6.445658230641027053e-04
9.330000000000000000e+02,-1.820561446744741298e-03,2.112153162907821641e-03,-3.322915198806191198e-03,-1.716313971644268643e-03
9.340000000000000000e+02,-2.765020868852294776e-03,-3.119780745684737865e-03,-8.178062084487848840e-03,-3.593989031248221583e-03
9.350000000000000000e+02,-2.117819156531123518e-03,-2.033962454563870322e-03,7.041184367799794772e-04,-1.552050801492462807e-03
9.360000000000000000e+02,-4.937196125721572725e-04,-5.542186897832820404e-03,5.285958018345309969e-03,-1.759168079416185840e-03
9.370000000000000000e+02,-1.960621077085599254e-03,1.439489186828782439e-03,-1.914897467098216483e-03,3.049845493829001809e-03
9.380000000000000000e+02,-1.000752205836703086e-03,-4.621782574013124853e-03,3.433001011536734870e-03,-1.561627346907596076e-03
9.390000000000000000e+02,1.965466839569787738e-03,-4.254416624474980854e-03,1.712254898525174263e-03,5.027737456959329755e-03
9.400000000000000000e+02,1.550096279896312230e-03,-3.644598159596668975e-03,2.740716319810635251e-03,1.716896790046058125e-04
9.410000000000000000e+02,9.786125482405161509e-04,4.088117952417461357e-03,4.274018939637323766e-03,-1.438007102761067061e-03
9.420000000000000000e+02,-1.683854550312837220e-03,-2.993707184880553974e-03,-3.041404256964010122e-03,4.964764134563745329e-04
9.430000000000000000e+02,-1.786345325078963098e-04,-4.208789991998283103e-04,8.309126799605883254e-04,-3.053340966279478614e-03
9.440000000000000000e+02,1.375051639103749270e-03,-7.870348157436254238e-03,2.104018118085114637e-03,1.819781856091027845e-03
9.450000000000000000e+02,-5.435705084771685208e-04,3.789544187677223747e-03,-9.768426957311674569e-04,-7.831389128206156861e-03
9.460000000000000000e+02,-2.372799148980540666e-03,5.863404140009313183e-03,-1.108851573967858592e-03,-4.335415561145216680e-03
9.470000000000000000e+02,-9.697555175848646038e-05,2.612565295128922889e-03,7.517555164184477196e-04,1.058861654523643100e-03
9.480000000000000000e+02,6.737991421407952186e-04,1.326303146598030273e-02,-7.302956300009929430e-04,-4.405974787881561210e-03
9.490000000000000000e+02,3.012898990788006616e-05,4.457625566058056113e-03,1.631596017097677355e-03,-2.452774577998334538e-03
9.500000000000000000e+02,-2.234563584398934800e-03,6.547229509306756387e-03,-1.233812537211934589e-03,-6.692071515309989081e-04
9.510000000000000000e+02,-1.342084528545789066e-03,2.863507454570332275e-05,-1.208418733487303179e-03,-2.886972936268909860e-03
9.520000000000000000e+02,-5.447256696407722218e-04,1.824162995336898671e-03,3.848463268171124080e-03,-4.390846628002877464e-03
9.530000000000000000e+02,-7.093748647660502466e-04,1.222152711730067724e-02,1.066898149859533788e-03,-2.648875358453934691e-03
9.540000000000000000e+02,3.801090450701046820e-03,6.373847190863514423e-03,1.016838255142796590e-02,5.163434919773263361e-03
9.550000000000000000e+02,6.110184484099486684e-04,4.327485203601110636e-03,1.738674803431119326e-03,3.449316842340339421e-03
9.560000000000000000e+02,2.302146382921758244e-03,6.677836162318430760e-03,3.369775664968380907e-03,-1.575400509578588548e-03
9.570000000000000000e+02,-2.201012427289441263e-03,2.180863750684334471e-03,-9.935010306232811006e-03,1.636442124547177147e-03
9.580000000000000000e+02,5.144022833596629055e-03,8.533876827449115438e-03,-3.063846471812459171e-05,5.970164217134066829e-03
9.590000000000000000e+02,-4.348409984556437157e-04,-6.401611671933002054e-05,2.316305271099286522e-04,4.862482991016680613e-03
9.600000000000000000e+02,3.403007712514409446e-04,4.988071229471355283e-03,-9.598147396024474948e-03,2.444050008219662926e-03
9.610000000000000000e+02,2.677802806717291453e-04,-8.136721630537108174e-04,1.086269492364299455e-03,-3.548616819310464513e-04
9.620000000000000000e+02,4.038066392756610966e-04,-1.192840729727175954e-03,-2.911120284297531377e-03,-8.109865016469754552e-04
9.630000000000000000e+02,2.772049699211945242e-03,1.464859662570297885e-03,5.307348198068634337e-03,4.814805979855016696e-04
9.640000000000000000e+02,-4.203197838120578461e-04,-7.236135089344658718e-04,2.555366188758920708e-03,-3.999449373397615318e-03
9.650000000000000000e+02,1.112395124667790920e-04,-8.705932910326040670e-04,8.694932193525385655e-05,1.809233989670173655e-03
9.660000000000000000e+02,-1.744375931811754108e-03,-4.779123835741043783e-03,-4.736864083018797918e-03,-9.232616332722664437e-03
9.670000000000000000e+02,-8.878529856458680473e-04,-6.582479995904725462e-03,2.115830685042082056e-03,-1.588622147340660977e-03
9.680000000000000000e+02,6.368953744918227043e-04,-1.812856492904624077e-03,-8.107116593740991417e-06,2.827562397125201691e-03
9.690000000000000000e+02,3.020135702276055198e-03,-1.991689905345755442e-03,-2.084761068602510904e-03,7.374180168178836453e-03
9.700000000000000000e+02,1.358040688270934415e-03,4.256198854426887848e-03,-5.555019768528110524e-03,3.175278744856423196e-03
9.710000000000000000e+02,9.254647684905937264e-04,-2.578916237486350571e-03,2.409692920972637299e-03,2.817273283478671005e-03
9.720000000000000000e+02,1.157292549672708695e-03,8.884981692806086934e-03,-5.380558756707643289e-03,5.377685479867368168e-03
9.730000000000000000e+02,-1.466454728808239518e-04,-3.623370767558684036e-03,-2.207498029286963058e-03,-6.734650537993362327e-05
9.740000000000000000e+02,-9.885334180005642731e-04,-9.693483805897934458e-03,1.843621330000059545e-03,-1.872368707103175343e-04
9.750000000000000000e+02,-1.769898497686742079e-03,-8.528839205471398441e-04,4.603215663318446088e-03,-3.184834060562357315e-03
9.760000000000000000e+02,-4.835240921465761097e-04,3.877139352926936740e-03,-2.067244661275131207e-03,-1.108142404402358066e-03
9.770000000000000000e+02,1.574936496050455574e-03,-6.237236148272408409e-04,6.544177375700912201e-03,4.522303391501344451e-03
9.780000000000000000e+02,6.147957341611480107e-04,-4.877667888886544692e-03,-2.400840798885316846e-03,3.612015007496843962e-03
9.790000000000000000e+02,8.951082194609327530e-05,2.711239744739101822e-03,5.506116231247144832e-04,1.971943318828725446e-03
9.800000000000000000e+02,-6.246416611591922800e-04,-4.237852945805686659e-03,3.972059965791709633e-03,5.939930284137253822e-04
9.810000000000000000e+02,-1.367731373466504535e-03,1.141902135555929176e-02,-2.948571373369718480e-03,-5.635117455961786807e-03
9.820000000000000000e+02,-2.000496118212856324e-04,-2.150101277210556775e-03,5.338408235759199705e-04,-2.505671347120626627e-03
9.830000000000000000e+02,-2.274631351685215720e-04,9.119732643654978460e-03,-4.172827909058425370e-03,2.981401437365471373e-03
9.840000000000000000e+02,1.280894409616655568e-03,1.593646482995366570e-03,-3.262702765890617557e-03,-8.809692157485696186e-04
9.850000000000000000e+02,2.355792559412403443e-04,1.324281824573681973e-04,5.586371306341955841e-03,-3.982680673075247174e-03
9.860000000000000000e+02,-4.424702016854884976e-04,-2.331397203720633055e-03,-4.793344271576030491e-03,4.882587560563902453e-03
9.870000000000000000e+02,7.023660335464982111e-04,7.177872336223648821e-03,-2.314835633160942409e-03,-4.669218802044989604e-03
9.880000000000000000e+02,7.749187922670825422e-04,-6.630061409369641945e-04,-1.318485115454323502e-03,8.928651988373304004e-05
